name,description,styleUrl,icon-opacity,icon-color,icon-scale,icon,Código_CNES,Cod_IBGE,Município,Região_da,CRS,Logradouro,Número_do,Bairro,Latitude,Longitude,M_IPH_UFRGS,address,icon-offset,icon-offset-units,latlong,unnamed (1),UF,BR,Km,Data/Hora inicial,Data/Hora final,Causador,Amplitude,Tipo de prejuízo,Nome do município,Lideranças/Outras informações,informacao,latitude,longitude,situacao,COORDENADAS,BRBM,MUNICÍPIO,SITUAÇÃO,INFORMAÇÕES,OK BRBM,CAMINHÕES,VEÍCULO DE EMERGÊNCIA,VEICULOS LEVES,/,AJUDA HUMANITÁRIA
PRF,"{""@type"":""html"",""value"":""latlong: -29.843937,-51.177286<br>unnamed (1): 313<br>UF: RS<br>BR: 116<br>Km: 256<br>Data/Hora inicial: 2024-05-13 10:51:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: ESTEIO<br>Lideranças/Outras informações: Bloqueio total da pista nos dois sentidos devido ao excesso de água sobre a pista. BR116 km255 ao 256 (Esteio) - alagamento total da via<br>informacao: BR:116/RS - Km: 256.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: -29.843937<br>longitude: -51,177<br>situacao: Bloqueio Total""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.843937,-51.177286","[32,64]","[""pixels"",""insetPixels""]","-29.843937,-51.177286",313.0,RS,116.0,256.0,2024-05-13 10:51:00,,Fenômenos da natureza,Total:Ambos os sentidos,,ESTEIO,Bloqueio total da pista nos dois sentidos devido ao excesso de água sobre a pista. BR116 km255 ao 256 (Esteio) - alagamento total da via,BR:116/RS - Km: 256.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,-29.843937,-51.177286,Bloqueio Total,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.877855,-51.242376<br>unnamed (1): 317<br>UF: RS<br>BR: 386<br>Km: 439<br>Data/Hora inicial: 2024-05-13 19:50:00<br>Data/Hora final: 2024-05-14 08:00:00<br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: NOVA SANTA RITA<br>Lideranças/Outras informações: Água na pista.<br>informacao: BR:386/RS - Km: 439.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: -29.877855<br>longitude: -51,242<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.877855,-51.242376",,,"-29.877855,-51.242376",317.0,RS,386.0,439.0,2024-05-13 19:50:00,2024-05-14 08:00:00,Fenômenos da natureza,Total:Ambos os sentidos,,NOVA SANTA RITA,Água na pista.,BR:386/RS - Km: 439.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,-29.877855,-51.242376,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.758362,-51.151950<br>unnamed (1): 318<br>UF: RS<br>BR: 116<br>Km: 246<br>Data/Hora inicial: 2024-05-13 23:00:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: SÃO LEOPOLDO<br>Lideranças/Outras informações: Ponte sobre o Rio dios Sinos. CAMINHÕES E VEÍCULOS DE EMERGÊNCIA SEGUEM. Obras emergenciais do DNIT no aterro junto à Ponte do Rio dos Sinos. Para veículos leves: Quem vem no sentido Novo Hamburgo x Porto Alegre, chegando próximo ao Unidade Operacional de São Leopoldo é obrigado a retornar. Quem vem no sentido de Porto Alegre a Novo Hamburgo, nas proximidades do viaduto da Unisinos tem de retornar.<br>informacao: BR:116/RS - Km: 246.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: -29.758362<br>longitude: -51,152<br>situacao: Bloqueio Total""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.758362,-51.151950","[32,64]","[""pixels"",""insetPixels""]","-29.758362,-51.151950",318.0,RS,116.0,246.0,2024-05-13 23:00:00,,Fenômenos da natureza,Total:Ambos os sentidos,,SÃO LEOPOLDO,"Ponte sobre o Rio dios Sinos. CAMINHÕES E VEÍCULOS DE EMERGÊNCIA SEGUEM. Obras emergenciais do DNIT no aterro junto à Ponte do Rio dos Sinos. Para veículos leves: Quem vem no sentido Novo Hamburgo x Porto Alegre, chegando próximo ao Unidade Operacional de São Leopoldo é obrigado a retornar. Quem vem no sentido de Porto Alegre a Novo Hamburgo, nas proximidades do viaduto da Unisinos tem de retornar.",BR:116/RS - Km: 246.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,-29.758362,-51.15195,Bloqueio Total,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.758751,-51.151868<br>unnamed (1): 319<br>UF: RS<br>BR: 116<br>Km: 246<br>Data/Hora inicial: 2024-05-13 23:00:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: SÃO LEOPOLDO<br>Lideranças/Outras informações: <br>informacao: BR:116/RS - Km: 246.0 - Fenômenos da natureza  - Tipo: Bloqueio - Total:Ambos os sentidos<br>latitude: -29.758751<br>longitude: -51,152<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.758751,-51.151868",,,"-29.758751,-51.151868",319.0,RS,116.0,246.0,2024-05-13 23:00:00,,Fenômenos da natureza,Total:Ambos os sentidos,,SÃO LEOPOLDO,,BR:116/RS - Km: 246.0 - Fenômenos da natureza  - Tipo: Bloqueio - Total:Ambos os sentidos,-29.758751,-51.151868,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.4647231992308,-51.9552767769231<br>unnamed (1): 323<br>UF: RS<br>BR: 386<br>Km: 349<br>Data/Hora inicial: 2024-05-14 08:52:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Parcial:Decrescente<br>Tipo de prejuízo: <br>Nome do município: LAJEADO<br>Lideranças/Outras informações: Liberado tráfego no contrafluxo para todos os veículos na ponte seca, pela pista Sul (sentido capital);<br>informacao: BR:386/RS - Km: 349.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Decrescente<br>latitude: -29.4647231992308<br>longitude: -51,955<br>situacao: Bloqueio Parcial""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.4647231992308,-51.9552767769231","[32,64]","[""pixels"",""insetPixels""]","-29.4647231992308,-51.9552767769231",323.0,RS,386.0,349.0,2024-05-14 08:52:00,,Fenômenos da natureza,Parcial:Decrescente,,LAJEADO,"Liberado tráfego no contrafluxo para todos os veículos na ponte seca, pela pista Sul (sentido capital);",BR:386/RS - Km: 349.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Decrescente,-29.4647231992308,-51.9552767769231,Bloqueio Parcial,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.470501052557108,-51.953444480896<br>unnamed (1): 324<br>UF: RS<br>BR: 386<br>Km: 350<br>Data/Hora inicial: 2024-05-14 08:57:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Parcial:Decrescente<br>Tipo de prejuízo: <br>Nome do município: ESTRELA<br>Lideranças/Outras informações: Liberado tráfego em contrafluxo para todos os veículos na ponte sobre Rio Taquari, pela pista Sul (sentido capital)<br>Liberado tráfego em 1 faixa na pista Norte (sentido interior);<br>informacao: BR:386/RS - Km: 350.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Decrescente<br>latitude: -29.470501052557108<br>longitude: -51,953<br>situacao: Bloqueio Parcial""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.470501052557108,-51.953444480896","[32,64]","[""pixels"",""insetPixels""]","-29.470501052557108,-51.953444480896",324.0,RS,386.0,350.0,2024-05-14 08:57:00,,Fenômenos da natureza,Parcial:Decrescente,,ESTRELA,"Liberado tráfego em contrafluxo para todos os veículos na ponte sobre Rio Taquari, pela pista Sul (sentido capital)
Liberado tráfego em 1 faixa na pista Norte (sentido interior);",BR:386/RS - Km: 350.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Decrescente,-29.470501052557108,-51.953444480896,Bloqueio Parcial,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.6042,-51.811676<br>unnamed (1): 325<br>UF: RS<br>BR: 386<br>Km: 372<br>Data/Hora inicial: 2024-05-14 09:16:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Parcial:Crescente<br>Tipo de prejuízo: <br>Nome do município: FAZENDA VILANOVA<br>Lideranças/Outras informações: Bloqueio de 1 faixa na pista Sul (sentido capital)<br>informacao: BR:386/RS - Km: 372.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Crescente<br>latitude: -29.6042<br>longitude: -51,812<br>situacao: Bloqueio Parcial""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.6042,-51.811676","[32,64]","[""pixels"",""insetPixels""]","-29.6042,-51.811676",325.0,RS,386.0,372.0,2024-05-14 09:16:00,,Fenômenos da natureza,Parcial:Crescente,,FAZENDA VILANOVA,Bloqueio de 1 faixa na pista Sul (sentido capital),BR:386/RS - Km: 372.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Crescente,-29.6042,-51.811676,Bloqueio Parcial,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.9698808488445,-51.179380416870124<br>unnamed (1): 326<br>UF: RS<br>BR: 290<br>Km: 92<br>Data/Hora inicial: 2024-05-14 10:44:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Parcial:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: PORTO ALEGRE<br>Lideranças/Outras informações: Bloqueio da alça de acesso ao aeroporto<br>informacao: BR:290/RS - Km: 92.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Ambos os sentidos<br>latitude: -29.9698808488445<br>longitude: -51,179<br>situacao: Bloqueio Parcial""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.9698808488445,-51.179380416870124","[32,64]","[""pixels"",""insetPixels""]","-29.9698808488445,-51.179380416870124",326.0,RS,290.0,92.0,2024-05-14 10:44:00,,Fenômenos da natureza,Parcial:Ambos os sentidos,,PORTO ALEGRE,Bloqueio da alça de acesso ao aeroporto,BR:290/RS - Km: 92.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Ambos os sentidos,-29.9698808488445,-51.179380416870124,Bloqueio Parcial,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.880108384965578,-51.239969831153395<br>unnamed (1): 329<br>UF: RS<br>BR: 448<br>Km: 10<br>Data/Hora inicial: 2024-05-14 11:49:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Total:Crescente<br>Tipo de prejuízo: <br>Nome do município: CANOAS<br>Lideranças/Outras informações: Bloqueio total das alças de acesso à BR-386, em ambos os sentidos.<br>informacao: BR:448/RS - Km: 10.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Crescente<br>latitude: -29.880108384965578<br>longitude: -51,24<br>situacao: Bloqueio Total""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.880108384965578,-51.239969831153395","[32,64]","[""pixels"",""insetPixels""]","-29.880108384965578,-51.239969831153395",329.0,RS,448.0,10.0,2024-05-14 11:49:00,,Fenômenos da natureza,Total:Crescente,,CANOAS,"Bloqueio total das alças de acesso à BR-386, em ambos os sentidos.",BR:448/RS - Km: 10.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Crescente,-29.880108384965578,-51.239969831153395,Bloqueio Total,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.883595855454395,-51.230022450868276<br>unnamed (1): 330<br>UF: RS<br>BR: 448<br>Km: 10<br>Data/Hora inicial: 2024-05-14 11:49:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Total:Decrescente<br>Tipo de prejuízo: <br>Nome do município: CANOAS<br>Lideranças/Outras informações: <br>informacao: BR:448/RS - Km: 10.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Decrescente<br>latitude: -29.883595855454395<br>longitude: -51,23<br>situacao: Bloqueio Total""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.883595855454395,-51.230022450868276","[32,64]","[""pixels"",""insetPixels""]","-29.883595855454395,-51.230022450868276",330.0,RS,448.0,10.0,2024-05-14 11:49:00,,Fenômenos da natureza,Total:Decrescente,,CANOAS,,BR:448/RS - Km: 10.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Decrescente,-29.883595855454395,-51.230022450868276,Bloqueio Total,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.174147,-52.203892<br>unnamed (1): 332<br>UF: RS<br>BR: 386<br>Km: 303<br>Data/Hora inicial: 2024-05-14 15:01:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Parcial:Crescente<br>Tipo de prejuízo: <br>Nome do município: POUSO NOVO<br>Lideranças/Outras informações: Queda de barreira- Causas naturais.  Pare e siga no local<br>informacao: BR:386/RS - Km: 303.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Crescente<br>latitude: -29.174147<br>longitude: -52,204<br>situacao: Bloqueio Parcial""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.174147,-52.203892","[32,64]","[""pixels"",""insetPixels""]","-29.174147,-52.203892",332.0,RS,386.0,303.0,2024-05-14 15:01:00,,Fenômenos da natureza,Parcial:Crescente,,POUSO NOVO,Queda de barreira- Causas naturais.  Pare e siga no local,BR:386/RS - Km: 303.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Crescente,-29.174147,-52.203892,Bloqueio Parcial,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.209391,-52.178665<br>unnamed (1): 333<br>UF: RS<br>BR: 386<br>Km: 308<br>Data/Hora inicial: 2024-05-14 15:04:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Parcial:Crescente<br>Tipo de prejuízo: <br>Nome do município: POUSO NOVO<br>Lideranças/Outras informações: Queda de barreira- Causas naturais. Pare e siga no local<br>informacao: BR:386/RS - Km: 308.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Crescente<br>latitude: -29.209391<br>longitude: -52,179<br>situacao: Bloqueio Parcial""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.209391,-52.178665","[32,64]","[""pixels"",""insetPixels""]","-29.209391,-52.178665",333.0,RS,386.0,308.0,2024-05-14 15:04:00,,Fenômenos da natureza,Parcial:Crescente,,POUSO NOVO,Queda de barreira- Causas naturais. Pare e siga no local,BR:386/RS - Km: 308.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Crescente,-29.209391,-52.178665,Bloqueio Parcial,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.297157,-52.114197<br>unnamed (1): 334<br>UF: RS<br>BR: 386<br>Km: 322<br>Data/Hora inicial: 2024-05-14 15:08:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Parcial:Crescente<br>Tipo de prejuízo: <br>Nome do município: POUSO NOVO<br>Lideranças/Outras informações: Queda de barreira- Causas naturais. Pare e siga no local<br>informacao: BR:386/RS - Km: 322.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Crescente<br>latitude: -29.297157<br>longitude: -52,114<br>situacao: Bloqueio Parcial""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.297157,-52.114197","[32,64]","[""pixels"",""insetPixels""]","-29.297157,-52.114197",334.0,RS,386.0,322.0,2024-05-14 15:08:00,,Fenômenos da natureza,Parcial:Crescente,,POUSO NOVO,Queda de barreira- Causas naturais. Pare e siga no local,BR:386/RS - Km: 322.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Crescente,-29.297157,-52.114197,Bloqueio Parcial,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -30.0436357456881,-51.3374583766972<br>unnamed (1): 335<br>UF: RS<br>BR: 290<br>Km: 113<br>Data/Hora inicial: 2024-05-14 18:57:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: ELDORADO DO SUL<br>Lideranças/Outras informações: <br>informacao: BR:290/RS - Km: 113.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: -30.0436357456881<br>longitude: -51,337<br>situacao: Bloqueio Total""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-30.0436357456881,-51.3374583766972","[32,64]","[""pixels"",""insetPixels""]","-30.0436357456881,-51.3374583766972",335.0,RS,290.0,113.0,2024-05-14 18:57:00,,Fenômenos da natureza,Total:Ambos os sentidos,,ELDORADO DO SUL,,BR:290/RS - Km: 113.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,-30.0436357456881,-51.3374583766972,Bloqueio Total,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.758751,-51.151868<br>unnamed (1): 336<br>UF: RS<br>BR: 116<br>Km: 246<br>Data/Hora inicial: 2024-05-14 19:18:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Total:Crescente<br>Tipo de prejuízo: <br>Nome do município: SÃO LEOPOLDO<br>Lideranças/Outras informações: <br>informacao: BR:116/RS - Km: 246.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Crescente<br>latitude: -29.758751<br>longitude: -51,152<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.758751,-51.151868",,,"-29.758751,-51.151868",336.0,RS,116.0,246.0,2024-05-14 19:18:00,,Fenômenos da natureza,Total:Crescente,,SÃO LEOPOLDO,,BR:116/RS - Km: 246.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Crescente,-29.758751,-51.151868,Liberado,,,,,,,,,,,
"ERS 126, km 04","{""@type"":""html"",""value"":""COORDENADAS: -27.486045,-51.904396<br>BRBM: 1º<br>MUNICÍPIO: Marcelino Ramos<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27.486045,-51.904396",1º,Marcelino Ramos,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE
"ERS 126, km 05","{""@type"":""html"",""value"":""COORDENADAS: -27.496281111168994, -51.904114915345<br>BRBM: 1º<br>MUNICÍPIO: Marcelino Ramos<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Queda de barreira<br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 06/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,,"[32,64]","[""pixels"",""insetPixels""]",,,,,,,,,,,,,,,,,"-27.496281111168994, -51.904114915345",1º,Marcelino Ramos,Bloqueio Parcial,Queda de barreira,TRUE,TRUE,TRUE,TRUE,06/05/2024,TRUE
"ERS 126, km 08","{""@type"":""html"",""value"":""COORDENADAS: -27.547674, -51.899519<br>BRBM: 1º<br>MUNICÍPIO: Marcelino Ramos<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 04/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27.547674, -51.899519",1º,Marcelino Ramos,Liberado,,TRUE,TRUE,TRUE,TRUE,04/05/2024,TRUE
"ERS 129, km 142","{""@type"":""html"",""value"":""COORDENADAS: -28.740329, -51.929557<br>BRBM: 1º<br>MUNICÍPIO: Serafina Correa<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28.740329, -51.929557",1º,Serafina Correa,Liberado,,TRUE,TRUE,TRUE,TRUE,01/05/2024,TRUE
"ERS 165, km 08","{""@type"":""html"",""value"":""COORDENADAS: -28.372554297094066, -54.87735093342502<br>BRBM: 1º<br>MUNICÍPIO: Sao Luiz Gonzaga<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28.372554297094066, -54.87735093342502",1º,Sao Luiz Gonzaga,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE
"ERS 211, km 40","{""@type"":""html"",""value"":""COORDENADAS: -27.722449, -52.487762<br>BRBM: 1º<br>MUNICÍPIO: Jacutinga<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27.722449, -52.487762",1º,Jacutinga,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE
"ERS 305, km 09","{""@type"":""html"",""value"":""COORDENADAS: -27.677169075307354, -54.46547756441791<br>BRBM: 1º<br>MUNICÍPIO: Tuparendi<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27.677169075307354, -54.46547756441791",1º,Tuparendi,Liberado,,TRUE,TRUE,TRUE,TRUE,03/05/2024,TRUE
"ERS 305, km 47","{""@type"":""html"",""value"":""COORDENADAS: -27.522031, -54.233109<br>BRBM: 1º<br>MUNICÍPIO: Horizontina<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27.522031, -54.233109",1º,Horizontina,Liberado,,TRUE,TRUE,TRUE,TRUE,03/05/2024,TRUE
"ERS 324, km 208","{""@type"":""html"",""value"":""COORDENADAS: -28.404425,-52.233167<br>BRBM: 1º<br>MUNICÍPIO: Marau<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES:  <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 09/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28.404425,-52.233167",1º,Marau,Liberado, ,TRUE,TRUE,TRUE,TRUE,09/05/2024,TRUE
"ERS 332, km143","{""@type"":""html"",""value"":""COORDENADAS: -28.720444, -52.850722<br>BRBM: 1º<br>MUNICÍPIO: Tapera<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28.720444, -52.850722",1º,Tapera,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE
"ERS 342, km 102","{""@type"":""html"",""value"":""COORDENADAS: -28.319534,-53.981834<br>BRBM: 1º<br>MUNICÍPIO: Ijui<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 04/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28.319534,-53.981834",1º,Ijui,Liberado,,TRUE,TRUE,TRUE,TRUE,04/05/2024,TRUE
