name,description,styleUrl,icon-opacity,icon-color,icon-scale,icon,Código_CNES,Cod_IBGE,Município,Região_da,CRS,Logradouro,Número_do,Bairro,Latitude,Longitude,M_IPH_UFRGS
SOCIEDADE HOSPITALAR SAO LUIZ GONZAGA,"{""@type"":""html"",""value"":""Código_CNES: 2259893<br>Cod_IBGE: 4318903<br>Município: Sao Luiz Gonzaga<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: RUA GENERAL PORTINHO<br>Número_do: 1425<br>Bairro: CENTRO<br>Latitude: -28.406928<br>Longitude: -54.962856<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259893.0,4318903.0,Sao Luiz Gonzaga,11.0,12 CRS,RUA GENERAL PORTINHO,1425.0,CENTRO,-28.406928,-54.962856,Nao
UNIMED NOROESTE RS SOCIEDADE COOP DE ASSIS A SAUDE LTDA,"{""@type"":""html"",""value"":""Código_CNES: 3506959<br>Cod_IBGE: 4310207<br>Município: Ijui<br>Região_da: 13<br>CRS: 17 CRS<br>Logradouro: RUA PEDRO HAMMARSTRON<br>Número_do: 287<br>Bairro: HAMMRSTRON<br>Latitude: -28.395961<br>Longitude: -53.900382<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3506959.0,4310207.0,Ijui,13.0,17 CRS,RUA PEDRO HAMMARSTRON,287.0,HAMMRSTRON,-28.395961,-53.900382,Nao
ASSOCIACAO HOSPITAL DE CARIDADE IJUI,"{""@type"":""html"",""value"":""Código_CNES: 2261057<br>Cod_IBGE: 4310207<br>Município: Ijui<br>Região_da: 13<br>CRS: 17 CRS<br>Logradouro: AV DAVID JOSE MARTINS<br>Número_do: 152<br>Bairro: CENTRO<br>Latitude: -28.393698<br>Longitude: -53.910702<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2261057.0,4310207.0,Ijui,13.0,17 CRS,AV DAVID JOSE MARTINS,152.0,CENTRO,-28.393698,-53.910702,Nao
ASSOCIACAO HOSPITAL BOM PASTOR IJUI,"{""@type"":""html"",""value"":""Código_CNES: 2261030<br>Cod_IBGE: 4310207<br>Município: Ijui<br>Região_da: 13<br>CRS: 17 CRS<br>Logradouro: AV DAVID JOSE MARTINS<br>Número_do: 1376<br>Bairro: HAMMASTRON<br>Latitude: -28.393604<br>Longitude: -53.896449<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2261030.0,4310207.0,Ijui,13.0,17 CRS,AV DAVID JOSE MARTINS,1376.0,HAMMASTRON,-28.393604,-53.896449,Nao
HOSPITAL MUNICIPAL SALDANHA MARINHO,"{""@type"":""html"",""value"":""Código_CNES: 2263874<br>Cod_IBGE: 4316436<br>Município: Saldanha Marinho<br>Região_da: 12<br>CRS: 09 CRS<br>Logradouro: RUA PRESTES GUIMARAES<br>Número_do: 591<br>Bairro: CENTRO<br>Latitude: -28.391326<br>Longitude: -53.098474<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2263874.0,4316436.0,Saldanha Marinho,12.0,09 CRS,RUA PRESTES GUIMARAES,591.0,CENTRO,-28.391326,-53.098474,Nao
SOCIEDADE HOSPITALAR BENEFICENTE SAO JOSE,"{""@type"":""html"",""value"":""Código_CNES: 2246937<br>Cod_IBGE: 4306304<br>Município: David Canabarro<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: RUA OCTAVIO BERNARDI<br>Número_do: 393<br>Bairro: CENTRO<br>Latitude: -28.388485<br>Longitude: -51.848215<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246937.0,4306304.0,David Canabarro,17.0,06 CRS,RUA OCTAVIO BERNARDI,393.0,CENTRO,-28.388485,-51.848215,Nao
HOSPITAL SANTA BARBARA BENEFICENTE,"{""@type"":""html"",""value"":""Código_CNES: 2263890<br>Cod_IBGE: 4316709<br>Município: Santa Barbara do Sul<br>Região_da: 12<br>CRS: 09 CRS<br>Logradouro: RUA DON CONRADO<br>Número_do: 764<br>Bairro: CENTRO<br>Latitude: -28.363275<br>Longitude: -53.260322<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2263890.0,4316709.0,Santa Barbara do Sul,12.0,09 CRS,RUA DON CONRADO,764.0,CENTRO,-28.363275,-53.260322,Nao
UNIMED MISSOES RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA,"{""@type"":""html"",""value"":""Código_CNES: 7151888<br>Cod_IBGE: 4317509<br>Município: Santo angelo<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: AV RIO GRANDE DO SUL<br>Número_do: 1133<br>Bairro: AVANCO<br>Latitude: -28.310648<br>Longitude: -54.258597<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,7151888.0,4317509.0,Santo angelo,11.0,12 CRS,AV RIO GRANDE DO SUL,1133.0,AVANCO,-28.310648,-54.258597,Nao
ASSOCIACAO HOSPITAL DE CARIDADE DE SANTO ANGELO,"{""@type"":""html"",""value"":""Código_CNES: 2259907<br>Cod_IBGE: 4317509<br>Município: Santo angelo<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: RUA ANTONIO MANOEL<br>Número_do: 701<br>Bairro: CENTRO<br>Latitude: -28.305797<br>Longitude: -54.263537<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259907.0,4317509.0,Santo angelo,11.0,12 CRS,RUA ANTONIO MANOEL,701.0,CENTRO,-28.305797,-54.263537,Nao
STUMPFLE CIA LTDA,"{""@type"":""html"",""value"":""Código_CNES: 2259826<br>Cod_IBGE: 4317509<br>Município: Santo angelo<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: AVN BRASIL<br>Número_do: 740<br>Bairro: CENTRO<br>Latitude: -28.29968416<br>Longitude: -54.26345378<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259826.0,4317509.0,Santo angelo,11.0,12 CRS,AVN BRASIL,740.0,CENTRO,-28.29968416,-54.26345378,Nao
HOSPITAL DE GUARNICAO DE SANTO ANGELO,"{""@type"":""html"",""value"":""Código_CNES: 2259915<br>Cod_IBGE: 4317509<br>Município: Santo angelo<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: RUA MARECHAL FLORIANO<br>Número_do: 2368<br>Bairro: CENTRO<br>Latitude: -28.29287451<br>Longitude: -54.26045876<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259915.0,4317509.0,Santo angelo,11.0,12 CRS,RUA MARECHAL FLORIANO,2368.0,CENTRO,-28.29287451,-54.26045876,Nao
ASSOCIACAO HOSPITALAR ROQUE GONZALES,"{""@type"":""html"",""value"":""Código_CNES: 2259850<br>Cod_IBGE: 4303301<br>Município: Caibate<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: AVN SANTA LUCIA<br>Número_do: 1479<br>Bairro: CENTRO<br>Latitude: -28.290859<br>Longitude: -54.63573<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259850.0,4303301.0,Caibate,11.0,12 CRS,AVN SANTA LUCIA,1479.0,CENTRO,-28.290859,-54.63573,Nao
SOCIEDADE HOSPITAL PANAMBI,"{""@type"":""html"",""value"":""Código_CNES: 2254956<br>Cod_IBGE: 4313904<br>Município: Panambi<br>Região_da: 13<br>CRS: 17 CRS<br>Logradouro: RUA BENJAMIN CONSTANT<br>Número_do: 490<br>Bairro: MEDIANEIRA<br>Latitude: -28.289957<br>Longitude: -53.49228<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2254956.0,4313904.0,Panambi,13.0,17 CRS,RUA BENJAMIN CONSTANT,490.0,MEDIANEIRA,-28.289957,-53.49228,Nao
HOSPITAL DE CARIDADE DE CARAZINHO,"{""@type"":""html"",""value"":""Código_CNES: 2262274<br>Cod_IBGE: 4304705<br>Município: Carazinho<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: RUA GENERAL CAMARA<br>Número_do: 70<br>Bairro: CENTRO<br>Latitude: -28.284364<br>Longitude: -52.795519<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2262274.0,4304705.0,Carazinho,17.0,06 CRS,RUA GENERAL CAMARA,70.0,CENTRO,-28.284364,-52.795519,Nao
UNIMED REGIAO DA PRODUCAO RS COOPERATIVA DE ASSISTENCIA A,"{""@type"":""html"",""value"":""Código_CNES: 5158656<br>Cod_IBGE: 4304705<br>Município: Carazinho<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: PATRIA<br>Número_do: 1795<br>Bairro: SOMMER<br>Latitude: -28.28224645<br>Longitude: -52.80544314<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,5158656.0,4304705.0,Carazinho,17.0,06 CRS,PATRIA,1795.0,SOMMER,-28.28224645,-52.80544314,Nao
INSTITUTO DE ORTOPEDIA E TRAUMATOLOGIA DE PASSO FUNDO LTDA,"{""@type"":""html"",""value"":""Código_CNES: 2245663<br>Cod_IBGE: 4314100<br>Município: Passo Fundo<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: RUA URUGUAI<br>Número_do: 2050<br>Bairro: CENTRO<br>Latitude: -28.262212<br>Longitude: -52.417109<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2245663.0,4314100.0,Passo Fundo,17.0,06 CRS,RUA URUGUAI,2050.0,CENTRO,-28.262212,-52.417109,Nao
ASSOCIACAO HOSPITALAR BENEFICENTE SAO VICENTE DE PAULO,"{""@type"":""html"",""value"":""Código_CNES: 2246988<br>Cod_IBGE: 4314100<br>Município: Passo Fundo<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: RUA TEIXEIRA SOARES<br>Número_do: 808<br>Bairro: CENTRO<br>Latitude: -28.259953<br>Longitude: -52.413386<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246988.0,4314100.0,Passo Fundo,17.0,06 CRS,RUA TEIXEIRA SOARES,808.0,CENTRO,-28.259953,-52.413386,Nao
HOSPITAL BENEFICENTE DR CESAR SANTOS,"{""@type"":""html"",""value"":""Código_CNES: 2246996<br>Cod_IBGE: 4314100<br>Município: Passo Fundo<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: RUA ALCIDES MOURA<br>Número_do: 100<br>Bairro: POPULAR<br>Latitude: -28.258439<br>Longitude: -52.393919<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246996.0,4314100.0,Passo Fundo,17.0,06 CRS,RUA ALCIDES MOURA,100.0,POPULAR,-28.258439,-52.393919,Nao
HOSPITAL DE PRONTOCLINICAS LTDA,"{""@type"":""html"",""value"":""Código_CNES: 3141330<br>Cod_IBGE: 4314100<br>Município: Passo Fundo<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: TRAVESSA DR ARTHUR LEITE<br>Número_do: 37<br>Bairro: CENTRO<br>Latitude: -28.258059<br>Longitude: -52.409235<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3141330.0,4314100.0,Passo Fundo,17.0,06 CRS,TRAVESSA DR ARTHUR LEITE,37.0,CENTRO,-28.258059,-52.409235,Nao
HOSPITAL DA CIDADE DE PASSO FUNDO,"{""@type"":""html"",""value"":""Código_CNES: 2246929<br>Cod_IBGE: 4314100<br>Município: Passo Fundo<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: RUA TIRADENTES<br>Número_do: 295<br>Bairro: CENTRO<br>Latitude: -28.256172<br>Longitude: -52.403024<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246929.0,4314100.0,Passo Fundo,17.0,06 CRS,RUA TIRADENTES,295.0,CENTRO,-28.256172,-52.403024,Nao
HOSPITAL DE CLINICAS DE PASSO FUNDO,"{""@type"":""html"",""value"":""Código_CNES: 2247054<br>Cod_IBGE: 4314100<br>Município: Passo Fundo<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: RUA OURO PRETO<br>Número_do: 240<br>Bairro: DONA ELISA<br>Latitude: -28.24652279<br>Longitude: -52.41528259<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2247054.0,4314100.0,Passo Fundo,17.0,06 CRS,RUA OURO PRETO,240.0,DONA ELISA,-28.24652279,-52.41528259,Nao
ASSOCIACAO HOSPITALAR BENEFICENTE AJURICABA,"{""@type"":""html"",""value"":""Código_CNES: 2265885<br>Cod_IBGE: 4300208<br>Município: Ajuricaba<br>Região_da: 13<br>CRS: 17 CRS<br>Logradouro: RUA FLORIANO PEIXOTO<br>Número_do: 50<br>Bairro: PLANALTO<br>Latitude: -28.235552<br>Longitude: -53.76836<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2265885.0,4300208.0,Ajuricaba,13.0,17 CRS,RUA FLORIANO PEIXOTO,50.0,PLANALTO,-28.235552,-53.76836,Nao
SOCIEDADE HOSPITAL BENEFICENTE DE CONDOR,"{""@type"":""html"",""value"":""Código_CNES: 2261111<br>Cod_IBGE: 4305702<br>Município: Condor<br>Região_da: 13<br>CRS: 17 CRS<br>Logradouro: RUA GERMANO KELLER<br>Número_do: 66<br>Bairro: CENTRO<br>Latitude: -28.209374<br>Longitude: -53.489266<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2261111.0,4305702.0,Condor,13.0,17 CRS,RUA GERMANO KELLER,66.0,CENTRO,-28.209374,-53.489266,Nao
FUNDACAO ARAUCARIA,"{""@type"":""html"",""value"":""Código_CNES: 3819590<br>Cod_IBGE: 4311304<br>Município: Lagoa Vermelha<br>Região_da: 18<br>CRS: 06 CRS<br>Logradouro: AV NIVIO CASTELANO<br>Número_do: 1271<br>Bairro: CENTRO<br>Latitude: -28.206479<br>Longitude: -51.531653<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3819590.0,4311304.0,Lagoa Vermelha,18.0,06 CRS,AV NIVIO CASTELANO,1271.0,CENTRO,-28.206479,-51.531653,Nao
ASSOCIACAO HOSPITALAR DE CARIDADE SERRO AZUL,"{""@type"":""html"",""value"":""Código_CNES: 2259869<br>Cod_IBGE: 4305207<br>Município: Cerro Largo<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: RUA SETE DE SETEMBRO<br>Número_do: 743<br>Bairro: CENTRO<br>Latitude: -28.153794<br>Longitude: -54.737256<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259869.0,4305207.0,Cerro Largo,11.0,12 CRS,RUA SETE DE SETEMBRO,743.0,CENTRO,-28.153794,-54.737256,Nao
ASSOCIACAO HOSPITALAR SANTA TERESA,"{""@type"":""html"",""value"":""Código_CNES: 2259931<br>Cod_IBGE: 4309506<br>Município: Guarani das Missões<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: RUA COMANDAI<br>Número_do: 889<br>Bairro: CENTRO<br>Latitude: -28.148176<br>Longitude: -54.560442<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259931.0,4309506.0,Guarani das Missões,11.0,12 CRS,RUA COMANDAI,889.0,CENTRO,-28.148176,-54.560442,Nao
HOSPITAL DE CARIDADE SANTO ANTONIO,"{""@type"":""html"",""value"":""Código_CNES: 2259974<br>Cod_IBGE: 4316303<br>Município: Roque Gonzales<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: RUA MONSENHOR WOLSKI<br>Número_do: 117<br>Bairro: CENTRO<br>Latitude: -28.129604<br>Longitude: -55.026366<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259974.0,4316303.0,Roque Gonzales,11.0,12 CRS,RUA MONSENHOR WOLSKI,117.0,CENTRO,-28.129604,-55.026366,Nao
HOSPITAL SANTO ANTONIO,"{""@type"":""html"",""value"":""Código_CNES: 2246740<br>Cod_IBGE: 4320909<br>Município: Tapejara<br>Região_da: 18<br>CRS: 06 CRS<br>Logradouro: RUA TRANQUILO BASSO<br>Número_do: 270<br>Bairro: CENTRO<br>Latitude: -28.066843<br>Longitude: -52.014492<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246740.0,4320909.0,Tapejara,18.0,06 CRS,RUA TRANQUILO BASSO,270.0,CENTRO,-28.066843,-52.014492,Nao
SOCIEDADE BENEFICENTE SAO JOSE,"{""@type"":""html"",""value"":""Código_CNES: 2235307<br>Cod_IBGE: 4305306<br>Município: Chapada<br>Região_da: 20<br>CRS: 15 CRS<br>Logradouro: RUA DUQUE DE CAXIAS<br>Número_do: 368<br>Bairro: CENTRO<br>Latitude: -28.054919<br>Longitude: -53.065756<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2235307.0,4305306.0,Chapada,20.0,15 CRS,RUA DUQUE DE CAXIAS,368.0,CENTRO,-28.054919,-53.065756,Nao
ASSOCIACAO DE LITERATURA E BENEFICENCIA,"{""@type"":""html"",""value"":""Código_CNES: 2260069<br>Cod_IBGE: 4309001<br>Município: Girua<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: AV PRESIDENTE VARGAS<br>Número_do: 867<br>Bairro: CENTRO<br>Latitude: -28.030681<br>Longitude: -54.345701<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2260069.0,4309001.0,Girua,14.0,14 CRS,AV PRESIDENTE VARGAS,867.0,CENTRO,-28.030681,-54.345701,Nao
ASSOCIACAO FRANCISCANA DE ASSISTENCIA A SAUDE,"{""@type"":""html"",""value"":""Código_CNES: 2250713<br>Cod_IBGE: 4319307<br>Município: Sao Paulo das Missões<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA INDEPENDENCIA<br>Número_do: 265<br>Bairro: CENTRO<br>Latitude: -28.021473<br>Longitude: -54.934776<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2250713.0,4319307.0,Sao Paulo das Missões,14.0,14 CRS,RUA INDEPENDENCIA,265.0,CENTRO,-28.021473,-54.934776,Nao
ASSOC ASSIST CULT E HOSP PE BENEDITO MEISTER C MISSOES,"{""@type"":""html"",""value"":""Código_CNES: 2250802<br>Cod_IBGE: 4303707<br>Município: Campina das Missões<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA SANTA MARIA<br>Número_do: 744<br>Bairro: CENTRO<br>Latitude: -27.990951<br>Longitude: -54.838916<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2250802.0,4303707.0,Campina das Missões,14.0,14 CRS,RUA SANTA MARIA,744.0,CENTRO,-27.990951,-54.838916,Nao
HOSPITAL SAO JOSE,"{""@type"":""html"",""value"":""Código_CNES: 2246805<br>Cod_IBGE: 4320503<br>Município: Sertao<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: AV GEN ERNESTO DORNELES<br>Número_do: 1041<br>Bairro: CENTRO<br>Latitude: -27.988196<br>Longitude: -52.25962<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246805.0,4320503.0,Sertao,17.0,06 CRS,AV GEN ERNESTO DORNELES,1041.0,CENTRO,-27.988196,-52.25962,Nao
HOSPITAL BENEFICENTE SAO JOAO,"{""@type"":""html"",""value"":""Código_CNES: 2246767<br>Cod_IBGE: 4316600<br>Município: Sananduva<br>Região_da: 18<br>CRS: 06 CRS<br>Logradouro: AV SALZANO DA CUNHA<br>Número_do: 9<br>Bairro: CENTRO<br>Latitude: -27.950941<br>Longitude: -51.814621<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246767.0,4316600.0,Sananduva,18.0,06 CRS,AV SALZANO DA CUNHA,9.0,CENTRO,-27.950941,-51.814621,Nao
ASSOCIACAO HOSPITALAR SANTO AFONSO,"{""@type"":""html"",""value"":""Código_CNES: 2250675<br>Cod_IBGE: 4304309<br>Município: Candido Godoi<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA JOAO MAGALHAES<br>Número_do: 146<br>Bairro: CENTRO<br>Latitude: -27.948539<br>Longitude: -54.754491<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2250675.0,4304309.0,Candido Godoi,14.0,14 CRS,RUA JOAO MAGALHAES,146.0,CENTRO,-27.948539,-54.754491,Nao
HOSPITAL COMUNITARIO SARANDI,"{""@type"":""html"",""value"":""Código_CNES: 2235404<br>Cod_IBGE: 4320107<br>Município: Sarandi<br>Região_da: 20<br>CRS: 15 CRS<br>Logradouro: COSMO FAVRETTO<br>Número_do: 676<br>Bairro: CENTRO<br>Latitude: -27.941057<br>Longitude: -52.927805<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2235404.0,4320107.0,Sarandi,20.0,15 CRS,COSMO FAVRETTO,676.0,CENTRO,-27.941057,-52.927805,Nao
SOCIEDADE HOSPITALAR BENEFICENTE CHIAPETTA,"{""@type"":""html"",""value"":""Código_CNES: 2261103<br>Cod_IBGE: 4305405<br>Município: Chiapetta<br>Região_da: 13<br>CRS: 17 CRS<br>Logradouro: RUA TOMAZIO DE CARVALHO<br>Número_do: 977<br>Bairro: CENTRO<br>Latitude: -27.921145<br>Longitude: -53.941262<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2261103.0,4305405.0,Chiapetta,13.0,17 CRS,RUA TOMAZIO DE CARVALHO,977.0,CENTRO,-27.921145,-53.941262,Nao
HOSPITAL SANTO ANTONIO LTDA,"{""@type"":""html"",""value"":""Código_CNES: 2249626<br>Cod_IBGE: 4307559<br>Município: Estacao<br>Região_da: 16<br>CRS: 11 CRS<br>Logradouro: RUA LIDO TAGLIARI<br>Número_do: 931<br>Bairro: CENTRO<br>Latitude: -27.913072<br>Longitude: -52.257231<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2249626.0,4307559.0,Estacao,16.0,11 CRS,RUA LIDO TAGLIARI,931.0,CENTRO,-27.913072,-52.257231,Nao
ASSOCIACAO HOSPITAL DE CARIDADE NOSSA SENHORA DOS NAVEGANTES,"{""@type"":""html"",""value"":""Código_CNES: 2259982<br>Cod_IBGE: 4315107<br>Município: Porto Xavier<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: RUA OSVALDO CRUZ<br>Número_do: 555<br>Bairro: CENTRO<br>Latitude: -27.903222<br>Longitude: -55.139528<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259982.0,4315107.0,Porto Xavier,11.0,12 CRS,RUA OSVALDO CRUZ,555.0,CENTRO,-27.903222,-55.139528,Nao
ASSOCIACAO DO HOSPITAL DE CARIDADE DE PALMEIRA DAS MISSOES,"{""@type"":""html"",""value"":""Código_CNES: 2235323<br>Cod_IBGE: 4313706<br>Município: Palmeira das Missões<br>Região_da: 20<br>CRS: 15 CRS<br>Logradouro: RUA MARECHAL DEODORO<br>Número_do: 251<br>Bairro: CENTRO<br>Latitude: -27.900165<br>Longitude: -53.317257<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2235323.0,4313706.0,Palmeira das Missões,20.0,15 CRS,RUA MARECHAL DEODORO,251.0,CENTRO,-27.900165,-53.317257,Nao
HOSPITAL SAO ROQUE DE GETULIO VARGAS,"{""@type"":""html"",""value"":""Código_CNES: 2249510<br>Cod_IBGE: 4308904<br>Município: Getúlio Vargas<br>Região_da: 16<br>CRS: 11 CRS<br>Logradouro: RUA JACOB GREMMELAMIER<br>Número_do: 212<br>Bairro: CENTRO<br>Latitude: -27.884086<br>Longitude: -52.223151<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2249510.0,4308904.0,Getúlio Vargas,16.0,11 CRS,RUA JACOB GREMMELAMIER,212.0,CENTRO,-27.884086,-52.223151,Nao
ASSOCIACAO BENEFICENTE DOM BOSCO,"{""@type"":""html"",""value"":""Código_CNES: 3017060<br>Cod_IBGE: 4317202<br>Município: Santa Rosa<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA SANTA ROSA<br>Número_do: 980<br>Bairro: CENTRO<br>Latitude: -27.87191<br>Longitude: -54.476292<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3017060.0,4317202.0,Santa Rosa,14.0,14 CRS,RUA SANTA ROSA,980.0,CENTRO,-27.87191,-54.476292,Nao
